Animal_ID,Group,Day,Temperature_C,Heart_Rate_bpm,Resp_Rate_bpm,Clinical_VAS_0_10,Vulvar_Discharge_VAS_0_3,TLC_per_uL,Neutrophils_per_uL,BUN_mg_dL,Creatinine_mg_dL,ALP_U_L,ALT_U_L,Total_Protein_g_dL,Albumin_g_dL,Globulin_g_dL,Uterine_Diameter_mm,Progesterone_ng_mL
PY003,G3_Aglepristone_PGF2a,7,39.41412182133679,100.6381299868845,25.02125407295448,2.559271041519899,0.8773421368279217,19.42161124528383,8.408620476874274,12.68199725735533,1.073914095760093,299.7061542563042,85.32418165399176,7.182074279558938,3.435416453463012,3.746657826095926,7.023169162191431,2.259083897218938
PY003,G3_Aglepristone_PGF2a,14,39.29601048479704,108.3612652265131,22.78653686992862,1.607593057117231,0.550273155881343,20.4855721629464,9.686117967280333,13.84865951586679,1.007209223451857,299.6692357610957,81.72656154107025,7.151621306546844,3.469022798308853,3.682598508237992,5.77886876527001,1.65071642853793
PY004,G4_OHE,0,39.27407977697021,137.0511707217738,31.13510869054357,5.759268919266265,1.809904272418255,26.95624298836399,22.63393166066091,19.01333297350557,0.9553480864216337,236.8765174361569,55.55718991914667,6.405838308185644,2.999674469398295,3.40616383878735,13.53515386229261,7.864079323998143
PY004,G4_OHE,3,39.21265453586991,137.9759111388503,32.04407583986784,3.255694609038557,1.013514155976869,22.87877385251223,19.62415670312988,15.57609942752875,0.90774457510994,224.3826272674713,48.77204558403286,6.372895022756308,2.903071053484819,3.469823969271488,,0.1771439793515125
PY004,G4_OHE,7,38.96958188677883,124.8310732943025,26.19005957650904,2.353972843056028,0.7533309397837039,19.18797877692294,18.4487628641194,14.27945561733674,0.87278732680187,197.4215012808971,35.32708690434236,6.626834203447374,3.151544038835676,3.475290164611698,,0.2135934515030096
PY004,G4_OHE,14,38.61490577417416,116.4429960655062,22.69961873080481,1.051250566507548,0.2032667831481201,20.22694467855939,17.26371122420349,15.81792075567381,0.8459621697334953,175.0205237623305,36.33489167324262,6.853241464561662,3.1579852397791,3.695256224782562,,0.197054489202708
PY005,G1_Supportive,0,40.31867115186676,109.0410622277493,32.76461636781914,5.868725533322762,1.190903364164615,28.2335167274598,15.17568638917267,22.39797592402729,1.171126405508926,335.9071597684675,92.91138164867229,6.788614560496931,2.355421666904886,4.433192893592045,23.59004987774022,7.268189921703341
PY005,G1_Supportive,3,40.4434284798113,113.337067137922,34.91521046308794,6.220452024551453,1.303316547051354,29.58014256210951,14.95358430979021,24.54520005180233,1.164430248086069,340.6327623752089,99.20296852861588,6.807203837840566,2.365106331272108,4.442097506568458,24.89647798914196,6.02977963081857
PY005,G1_Supportive,7,40.29391559648717,112.6355638998547,35.59297314467465,6.587372081581339,1.423303321141859,29.53962768256737,15.38187736121198,25.2275378349126,1.245619858277294,334.3050152349913,99.12679831782026,6.828352079854585,2.39619415612971,4.432157923724875,24.68080212153339,4.931397345682715
PY005,G1_Supportive,14,40.41137440280554,112.2564342210659,36.8702387725126,6.722896799901412,1.323542859282493,30.97154026408578,17.32673328940139,22.36973238585344,1.159299979393667,348.5279732025772,97.31346936287059,6.755824902658325,2.299902995635308,4.455921907023017,24.85284774708544,3.598891824437836
PY006,G1_Supportive,0,39.15962131832224,98.36109376906023,41.726574635036,4.714217155889436,1.25678998014578,21.83974216938005,21.8276012212124,21.77056862952667,0.8606129979166881,285.129095119986,68.38859987316673,6.978742106581969,3.150844093648627,3.827898012933341,13.83084612343231,12.49557069522582
PY006,G1_Supportive,3,38.86548236626367,100.0868029046305,41.17854351923597,2.307071489276546,0.3378236081813614,22.02881784909842,20.06823674381463,21.04331563458785,0.791004016754665,250.5737571549344,67.25093236963478,7.171491076223239,3.324621030924483,3.846870045298755,10.32770303501412,10.00508098636567
PY006,G1_Supportive,7,38.81861105621037,90.30002713761941,37.64121050712516,0.9954437829496926,0.0572069035184619,13.3148536275237,18.41134097423004,17.88806425226367,0.7378160646726718,238.9665336120733,50.98688817540436,7.262448249437389,3.294268200526985,3.968180048910404,7.511088236588957,8.223105040042595
PY006,G1_Supportive,14,38.70214221403454,86.5607283586893,38.70012506721717,0.2,0.0,14.20174807594767,15.62104909607076,17.07342209452108,0.7098384992143113,242.8042289214603,52.07629134017727,7.257801047423339,3.388142230505502,3.869658816917837,5.720054169258033,5.664037855166569
PY007,G1_Supportive,0,39.17031258753805,140.6579728022041,20.58979474339483,6.71354851023646,2.17102179065695,21.3879907212217,9.060707725995705,17.35548349977945,0.7677232597373936,363.1313042318241,48.74938490718363,6.572376248875949,2.884068745601536,3.688307503274413,14.54224182809469,10.4251845835934
PY007,G1_Supportive,3,38.78993482188102,136.2238269984067,15.85154656730745,4.51262327314868,1.330052825061186,17.78805060780996,6.844518169960903,15.03302823150306,0.7205317319998198,329.9348530292347,40.31022521193565,6.804070392087048,2.982728220543805,3.821342171543243,10.45528301298492,8.170939646446524
PY007,G1_Supportive,7,38.73725235841869,128.8160293483706,11.66416007303096,2.845250746709828,1.003638030955613,15.26637154020566,3.190951860976561,14.59766797229421,0.6735549712203179,313.0161966749242,39.31177511161619,6.790757347342757,3.03899508778916,3.751762259553598,8.273242435078657,6.090851799847655
PY007,G1_Supportive,14,38.64259189622309,130.2076887016921,16.03973146740468,1.550587488335963,0.7679682170383295,14.89510130954554,3.106721100129498,13.75642621226375,0.6867595985351144,316.4150901279577,37.20904595110918,6.929285549034954,3.123088070311537,3.806197478723417,5.776213620740838,5.675150371148902
PY008,G4_OHE,0,39.45370410076395,102.7635991280281,33.96121010222671,5.754036695579003,1.645016466231594,21.14595557799795,22.88915368733844,24.30884463056426,1.106230110649274,316.9471119834978,79.34521274699489,7.128372743548891,2.405444569246372,4.72292817430252,17.71042011316204,12.68624170458554
PY008,G4_OHE,3,39.60033508612079,102.9851583323657,32.84415042755958,3.53403960139015,0.9199608480722474,18.04161288786191,20.7850216124706,23.30440170135481,1.009636110213816,293.5540041936591,76.93747071970024,7.105072215365302,2.41553906566328,4.689533149702022,,0.2051296673528993
PY008,G4_OHE,7,39.1741318114893,87.08447048085753,28.61811426555098,1.829343252916011,0.3208957507344313,12.72233134701474,18.49290479268755,22.18002580388911,0.9709622590714675,278.0051517672154,60.863904538632,7.386434935831095,2.640519390161607,4.745915545669488,,0.1832658854923284
PY008,G4_OHE,14,38.89358376718183,86.58519902265098,26.55676160689221,1.353322955923524,0.5680976605923584,15.39143495171501,17.82875274310741,21.9119040102309,0.9616428947535601,240.4856534512089,59.90325430632732,7.395797908010316,2.626279607638423,4.769518300371892,,0.1335513768246006
PY009,G4_OHE,0,39.29839213527677,165.0,36.46920036413682,4.312313527436246,2.28647036484707,24.77146123631362,16.79116681787046,26.66929054134348,0.9486541647746238,163.5636866597263,88.04703144663112,6.503597279618452,2.669065575541071,3.834531704077381,13.72096519396923,15.18471771269004
PY009,G4_OHE,3,39.14043523638516,172.5734714891794,37.08459571114945,1.54986022849351,1.412846351050306,18.994000116585,14.54284694796472,25.99204422748478,0.8252058506454012,131.0599317051965,78.55476850754047,6.511778570728116,2.749566470081915,3.762212100646201,,0.2952803935722829
PY009,G4_OHE,7,38.9019266482622,151.8353074416032,36.36797557925227,0.7638445004216499,1.083868895719884,19.4009937384662,13.02918491089725,23.41161390075907,0.8866871184278983,112.4019078405667,73.1414030295962,6.657100605963215,2.888467760265637,3.768632845697578,,0.3133994013332242
PY009,G4_OHE,14,38.71534551766076,144.8903752650666,30.86192021138843,0.2,0.8091912853545572,19.08610378769456,10.7143784462893,23.48168298133685,0.8291304288720093,99.87330579730092,72.95449933617348,6.8277306192335,2.873246893636127,3.954483725597373,,0.1577004093840342
PY010,G2_PGF2a,0,38.73284574325692,124.229845872663,34.61042029939335,9.12436549410615,0.7704237383057053,16.06019765768012,8.445354594951981,36.34891133930402,1.55367945445073,482.9637550103657,133.2836343342526,7.328643937201353,2.149709962597881,5.178933974603472,22.28547358548184,10.29998239660719
PY010,G2_PGF2a,3,38.78839899947029,127.9486570040254,36.38465998278006,9.43389457202019,0.9985120182312728,16.19920520133354,9.264375759453458,37.17723544865285,1.677585221639951,493.9893091778137,136.5745279044005,7.342510035571446,2.129613248753552,5.212896786817893,23.81645987400908,4.557630262757624
PY010,G2_PGF2a,7,38.52722536220445,119.8460879860629,38.57512982516509,9.376883813665614,1.057931613808006,17.87809523015677,10.04393244849808,36.59507739162508,1.608325809943717,483.8921863899795,139.4622739018868,7.294518940574337,2.161169311557265,5.133349629017072,23.72440373566434,2.682228787276406
PY010,G2_PGF2a,14,38.67045920783687,124.2705167196887,35.92541722970955,9.809066695491062,0.7103821080741316,17.48941221654125,8.747495294399883,35.94783321555894,1.550961350967823,477.677674350512,135.5732778646781,7.397264420339483,2.323757980451926,5.073506439887558,22.75508545198637,2.552593261692043
PY011,G1_Supportive,0,39.60314343377194,105.4624192569749,29.11599124341201,4.052706566256331,1.585479164584123,13.16069760173533,15.02678594438714,24.18691078609318,1.179133545779685,328.1843396804442,80.71488785395145,6.592282362430024,2.370581052048457,4.221701310381567,25.29957225134791,13.72270757256489
PY011,G1_Supportive,3,39.58898825867222,108.3512758489157,29.2120511485431,5.083498219375924,1.573655054270443,12.31923052946512,15.8540932399476,25.36507821057082,1.273563886512108,321.8306680607979,85.9609823995715,6.535032691026466,2.313217072218839,4.221815618807627,26.10119904933056,10.51482552859889
PY011,G1_Supportive,7,39.50965814778054,105.5771397062527,32.568965993679,3.965167389678799,1.738525857030411,17.30252011410465,16.26578144363345,24.27188914228243,1.237415653764289,345.8709620163359,86.93254195187275,6.610323949319822,2.406256380984836,4.204067568334986,26.5675857456769,8.478032864295079
PY011,G1_Supportive,14,39.62272952534019,109.0608015364668,32.09452000428757,4.649919761809917,1.770284121289833,15.84648539949512,14.75210870216654,24.96458542953492,1.180879005910602,328.0453977957734,89.97623471426053,6.615311993821187,2.38887217411375,4.226439819707437,26.02078404311581,7.22603763284818
PY012,G1_Supportive,0,38.84401825786436,145.7476828892515,36.69409229421063,8.087397897212737,2.050349383029126,22.40764053066055,18.62434577802236,26.76631774340134,1.271786313365542,341.0146080271044,95.88170926405651,6.856986934522242,2.657654693410522,4.19933224111172,11.95028474061895,8.365234742257549
PY012,G1_Supportive,3,38.94501820982754,146.3367825753583,39.50150349440401,8.77712656458783,2.437063717793009,22.96556544659648,19.65077130137406,26.9745357628426,1.297357008399016,350.4023184335636,100.3534038418549,6.965661434369484,2.550741623604077,4.414919810765407,12.79639589473967,6.058273558538643
PY012,G1_Supportive,7,38.76290001319288,151.048663014223,40.44285164133661,8.668841716830272,2.167693979394515,21.47494661241118,19.81284034000201,29.13047650347559,1.269391988392347,348.7865039072552,97.63824641788572,6.92300559006533,2.647780829182971,4.275224760882359,12.6215273291551,4.829361898889915
PY012,G1_Supportive,14,38.85273605815338,142.3707726890378,37.63317049144852,8.06641768774882,2.164320349272531,24.04967545918748,19.03124329408458,29.0279163301474,1.288576059455706,355.2905203653896,100.1507672635584,6.732890939544395,2.65652313781269,4.076367801731705,12.31106393521543,4.481216993602135
PY013,G4_OHE,0,38.48563018236987,90.0,37.1868141628765,5.180284496877441,0.8794808360523518,24.09416301040691,21.48496156485399,24.98404769292901,1.033478115579227,344.3556287564284,76.34522090614546,6.400368230718112,2.576989334332229,3.823378896385884,10.0,10.77323085754889
PY013,G4_OHE,3,38.45944817239561,90.70721517165667,37.11242619248882,2.475593581405901,0.0,21.2059851083223,18.10557400698213,23.19271412514508,0.9906255081346703,319.8579061519171,68.52276971159944,6.382212344662071,2.664130142145407,3.718082202516664,,0.3647974741956874
PY013,G4_OHE,7,38.06954219551059,79.07527790209504,30.50239836826321,1.239866337472333,0.0,16.30547535189022,17.65164094020039,21.37276388552092,0.9672723270716713,298.7642622692518,59.67908632631077,6.707144837082478,2.717596781145852,3.989548055936626,,0.2717413173227464
PY013,G4_OHE,14,37.91971807361917,74.74231885325723,33.1796001128608,0.2,0.0,17.97966274929621,16.31531281031959,21.05459015831515,0.9083335630139258,286.4351297550322,63.03238417607202,6.790186334802907,2.882462636853344,3.907723697949562,,0.1336006371699376
PY014,G3_Aglepristone_PGF2a,0,39.35482731371356,122.8110200252096,31.91548328123528,4.584965588254242,0.4993316692293066,18.10201576906895,20.86267803259592,23.00513433670143,0.8403095621735582,166.8909042315466,95.12456558539093,6.597987730557635,2.754216832816616,3.843770897741019,24.0770700068827,9.747580049690132
PY014,G3_Aglepristone_PGF2a,3,39.12825673986275,111.690810678366,29.98220580670079,2.88186744249422,0.0,15.11224827664767,18.06610956078001,20.56829233105155,0.8020410739919557,135.7542706421715,84.53890751962906,6.792601153320209,2.92801366649628,3.864587486823929,20.99309981274608,3.906346716740216
PY014,G3_Aglepristone_PGF2a,7,38.89549173495435,110.1926681266504,26.60845461197776,0.9410574613760745,0.0,11.6773303874618,16.80340096397881,19.87389971413603,0.7728098334703505,95.83029336839208,79.31584405717543,6.828901976304943,3.004634432025183,3.82426754427976,16.86543170810491,2.080458456644903
PY014,G3_Aglepristone_PGF2a,14,39.11747769809244,108.2346717630521,25.23331507534309,0.2,0.0,10.7617974163137,17.13373335247334,18.65059708683507,0.7400808369532076,111.4322728017717,68.55959963368149,6.854076381939197,3.047814059951451,3.806262321987746,17.73613593218518,1.351843676675444
PY015,G3_Aglepristone_PGF2a,0,39.1964565913863,103.386081350232,37.94218755059769,8.147350794554203,2.163602846220178,25.46106651802078,14.51166376580701,32.57984653888668,1.626651073349282,550.9829744334161,121.7993514816635,5.890564534922382,2.551470609538055,3.339093925384327,20.58818269822108,6.886262921101222
PY015,G3_Aglepristone_PGF2a,3,39.3649192978874,110.4008080634958,38.88601080115959,8.575349270784175,2.308626766618646,27.93217040672025,15.44248320211271,33.3447585998465,1.652220670503959,561.1845287955425,130.7372523268876,5.935478140305228,2.576837145234291,3.358640995070937,20.32803364180389,2.682756736320202
PY015,G3_Aglepristone_PGF2a,7,39.30651549624917,107.79973359514,38.20368172443697,8.300768072577672,2.362877294898284,29.8394508419648,16.03322427695446,33.635863951838,1.665843218939563,571.833331442612,126.8576553653095,5.897861259433212,2.617718605589397,3.280142653843816,21.33018369196977,1.706588938476697
PY015,G3_Aglepristone_PGF2a,14,39.28197479980704,104.9517065123531,39.69640278352153,8.598474944660207,2.371336028130335,27.79079746682952,17.71679742390507,34.13990673312386,1.599856662371774,586.5281072010445,128.537706782768,5.956175642422392,2.548628737309535,3.407546905112857,22.2913888350813,0.8850708421020665
PY016,G1_Supportive,0,39.22888251040322,123.5685115417245,40.5479848471462,7.475777621171734,1.091339963274327,13.77581644311506,16.961488578287,30.64108426474434,1.238934687847661,420.1148734244222,88.13504698769928,5.869044800461412,2.596947944337711,3.2720968561237,17.22767366652874,11.11574026100888
PY016,G1_Supportive,3,39.27949939878717,125.6892768856848,45.18065591975638,7.945135503344712,1.196444179333791,13.94846321474408,17.70423719481232,31.10692773656924,1.239579168196937,444.20015680485,86.57352216896413,5.817990113162232,2.562366863333643,3.255623249828589,18.88283450389972,8.755909447427824
PY016,G1_Supportive,7,39.49451083605057,125.0403164166312,45.09103156182599,8.100501226964614,1.043009844355987,15.93735366744799,17.4016329172983,31.26342379973688,1.244323803442006,431.199300087152,85.31362856625887,5.883501007767394,2.527001994245804,3.35649901352159,17.67774979781021,7.356588755792664
PY016,G1_Supportive,14,39.18151359863862,129.6672620815971,40.52711228054783,7.570035933871202,1.42184708762054,15.93181469285848,18.11384691126056,30.19025347380441,1.259951451382065,427.8181700252225,89.15230816123886,5.946765315252991,2.722672235032928,3.224093080220062,18.51865364857354,5.580527405418697
PY017,G2_PGF2a,0,39.91367320329557,130.2737105904515,33.35377267868944,6.602178326455496,1.830369942160835,19.62624704578717,23.25483876869588,21.96054809793709,0.9305123846128758,374.5723843615101,76.55317592329223,7.236937170220845,2.649346531246351,4.587590638974493,17.09077980644172,17.00106586004298
PY017,G2_PGF2a,3,39.66908750637359,125.0835320672121,32.29619294690884,3.689979929321573,1.099847839369876,15.61957257618263,21.05316738667673,20.08378781609974,0.9126758814083462,352.888097657952,65.49594149461286,7.436220477492779,2.860970329867946,4.575250147624833,13.23795055776,7.927226980569777
PY017,G2_PGF2a,7,39.68026042700756,118.188795771534,29.50037059684066,2.223780545460998,0.3663354762887137,14.65654517380977,18.43382691000671,18.53825684617409,0.8643081696735153,318.8613763171349,58.413332679692,7.443330832073239,2.858924464918178,4.584406367155061,11.69113434809626,4.832548135931105
PY017,G2_PGF2a,14,39.42630566290193,114.5811442894073,25.9827226170214,1.673428814586991,0.2560633862521241,12.15065240229456,18.62881437569177,18.65866148844111,0.7879181307718194,316.9965119624933,59.31051694903359,7.653941125556257,2.836632588087729,4.817308537468527,9.562991837951179,3.7289522288979
PY018,G3_Aglepristone_PGF2a,0,39.15355024390396,109.824792488188,33.24488545883018,4.225495191240702,2.217516499091019,20.96168106580926,23.54313008448127,22.47080751212179,0.5357608622873998,295.8379991684137,64.89471428970509,7.299487021028052,2.940582942724726,4.358904078303326,18.73655839872716,10.18552808482707
PY018,G3_Aglepristone_PGF2a,3,39.09725408599713,103.0096887472645,28.53161590980804,2.153917468157877,1.487695779690423,17.51430707032548,20.71577908035276,20.40463346094371,0.4996339048091657,266.0461032160617,54.50327459647803,7.430609709584413,3.045467726470097,4.385141983114316,14.19508509452866,4.161066299786855
PY018,G3_Aglepristone_PGF2a,7,38.9178223199615,92.93892767096601,27.75159249577705,0.62961624628102,0.9050497209221132,14.07616577217645,18.31291400812956,19.63964690541102,0.4896283432136412,235.9010827476392,59.51183272770711,7.470812448123377,3.227821932499713,4.242990515623664,12.62652189530629,2.060088617195152
PY018,G3_Aglepristone_PGF2a,14,38.64445129475464,96.91253230558087,26.92864875716996,0.2,0.7393446474776787,13.61058900425897,18.72960990905745,19.62983105885698,0.3807497249715638,236.5765814100433,49.47783492744789,7.478723561197206,3.203031923230227,4.275691637966979,11.47667086503617,1.548457959784885
PY019,G1_Supportive,0,38.89823111739964,130.5440431018764,29.13226757089367,4.058392144784008,1.327301016504899,13.43770239882477,14.70424853411907,27.90369032676782,1.318347038484598,466.7825098748143,99.30549130924672,6.794159389625112,2.529784366192934,4.264375023432178,18.63159736943603,15.56746197478414
PY019,G1_Supportive,3,38.93449943136626,127.6696189831318,32.66965272194463,4.327553901851151,1.420309018633417,15.33377719020834,16.84360381613232,28.5498262678059,1.332902634554845,493.7655655486888,97.5205338730487,6.785905568570787,2.531831066064192,4.254074502506596,19.23433635201916,11.99866716301145
PY019,G1_Supportive,7,39.02479305654502,135.5408515577795,32.23361377577125,4.910072002336217,1.612868615258019,15.92033603633183,13.99328038382156,29.60306029533312,1.360453890502727,489.3623553336701,101.9531013428574,6.699071756922956,2.516713523706041,4.182358233216916,19.98601216002344,9.66946144386187
PY019,G1_Supportive,14,38.85643724497414,136.6778441257082,31.40030120892643,4.635317380996,1.496357409002246,15.3164099341522,15.37402761557338,30.48756004711102,1.351382685954933,483.1089305223225,101.4832990466436,6.92758087513578,2.509576243678789,4.418004631456991,18.97764465354519,7.729789183480556
PY020,G1_Supportive,0,38.89667958024925,145.426519659902,26.37147541552411,7.758558528298136,1.157117366860779,17.34231153644824,12.02856737930216,30.83756365033417,1.283239731686693,370.087983345762,96.2137068838089,6.656351799823763,2.679882787614853,3.97646901220891,20.68307911325248,11.90264586603988
PY020,G1_Supportive,3,38.65786332829894,140.0810108728775,28.33359674317296,5.089586312497995,0.09208964706685452,13.24036085472391,9.62338104348406,29.33822732660594,1.225720774941345,357.9120725199328,95.9771927272376,6.848328470446734,2.77616190170581,4.072166568740924,17.98227068289128,9.336443864531942
PY020,G1_Supportive,7,38.61810688141384,131.7323220362387,20.71739925439616,4.188527716519785,0.002345409918453764,10.86211646778458,8.717796838915172,26.2134147430421,1.20037035799098,305.297703916361,90.20403544607339,6.851758250888952,2.927242015831455,3.924516235057496,14.66312272698293,7.817780277631684
PY020,G1_Supportive,14,38.56095389532505,129.3622300077658,21.3106564868247,3.533684993241935,0.0,10.05661757086379,7.159731757787661,28.33249346056132,1.132305898985999,304.9898463854314,87.19718862671111,6.920384682983189,2.915532065816762,4.004852617166426,13.21638162816009,5.870805469272636
PY021,G2_PGF2a,0,38.88712731871487,113.2091103770321,29.04200402542639,5.014008810522371,1.191849490399565,23.57318840095689,13.76941713555941,20.85502780930657,0.655064334776503,100.0,80.47534159236827,6.860711339064836,3.105983250622765,3.754728088442071,10.0,11.54310477994017
PY021,G2_PGF2a,3,38.74558995441242,113.1826208008368,24.93242066700162,2.532868463110349,0.5281926172764271,20.62386604569304,10.76332764573554,19.49123148186036,0.6111466549134963,78.29150249780339,68.52506284595515,6.917060988460034,3.216093268766972,3.700967719693062,6.834941523802866,5.321913843505119
PY021,G2_PGF2a,7,38.53902228618918,104.5364652045017,28.00630725285826,0.9291623180132422,0.0,18.34941397916056,9.962471058989912,17.10958249444186,0.5271742629470072,63.09382253286319,66.63748782556019,7.044058175734246,3.23820490133242,3.805853274401826,5.5,3.536015349201323
PY021,G2_PGF2a,14,38.37459056480102,97.58588850436907,22.60917071920491,0.2109317261395726,0.0,15.41033154058755,8.987606055096752,16.0894021764175,0.5276790979891054,45.30476224723478,65.66956461559133,7.129612887717038,3.409523715106253,3.720089172610786,5.5,2.687480238579418
PY022,G3_Aglepristone_PGF2a,0,39.12524393360685,96.98559389282177,27.89409191166498,5.641827181282763,0.804795190613531,19.03046040308648,15.84322491041392,23.89133398849886,0.9770574840332455,303.7786853099192,107.1598209496641,6.889310619680408,2.49460899725215,4.394701622428259,15.79172316008153,18.93486563938072
PY022,G3_Aglepristone_PGF2a,3,38.96315603195299,94.25910355606771,24.37964965584288,3.347840568265932,0.06793700403917588,16.17746041397044,12.6736807157815,22.56101606102652,0.9007138960643511,274.8273575290165,93.68699372656354,6.998239937809337,2.632788845770431,4.365451092038906,12.12188440206629,7.58265881973371
PY022,G3_Aglepristone_PGF2a,7,38.89449566164162,87.94545810982251,22.31195499254343,1.246899961330282,0.0,13.62421923084942,11.04718970143112,18.8210244023871,0.9157332814433675,249.6754889522801,92.8855573833765,7.080953193789061,2.719597996796106,4.361355196992955,10.47135444582657,3.664109713332182
PY022,G3_Aglepristone_PGF2a,14,38.58001995123325,78.77603805205132,22.84716175322534,0.9886187962843539,0.0,12.84076164304139,9.784106615644305,19.61603798410623,0.8305784486224965,232.6726867598042,91.14097129586605,7.162809793985428,2.827272761820689,4.335537032164739,8.507992396718423,2.576319853629409
PY023,G1_Supportive,0,39.56595668970677,127.0345424092711,26.31474452964992,6.648614248037674,2.134500326109516,21.37933087345164,13.05517967689135,20.32005747934018,1.033881282545148,273.9708722886518,77.99661883275185,6.377746945430009,2.785635377822768,3.592111567607241,15.51874639650863,15.09504035850676
PY023,G1_Supportive,3,39.23063263651831,124.5609330006171,21.34343986106798,4.603094272041322,1.174023824263157,19.15335273535792,9.702095575818,19.21670150555334,1.013106168181524,240.2155977721819,68.20790813453374,6.462463268088099,2.884767473800249,3.57769579428785,12.35689109570981,11.26332100807455
PY023,G1_Supportive,7,39.22185999484838,124.4152963222316,22.75162484125843,2.570000123927163,0.544530916961027,16.2057458511361,8.029017985296193,16.68197155366397,0.9111697240399594,253.170314273042,60.58346271465644,6.583404712246065,2.984874670336336,3.598530041909729,8.734887888561296,9.643975162867587
PY023,G1_Supportive,14,39.1365525120315,118.8566471532755,19.8379563013106,1.907660532307081,0.5018617960987865,14.93753884791167,8.656511105220025,17.0295716844159,0.8993148662085442,225.5872187182804,70.95809405133424,6.644877946530245,3.007123550838589,3.637754395691657,7.929737274783721,7.746155342456523
PY024,G1_Supportive,0,39.35315932956492,129.103874058138,29.07950294892844,6.060981522863076,1.716223257783225,18.69993046365471,14.88121414151626,27.41449627937477,1.130321302180359,312.9127814751625,82.57303817239381,6.32529991156426,2.637649386558753,3.687650525005507,21.72917420987504,16.45236888841534
PY024,G1_Supportive,3,39.05252790597205,125.9955918431736,26.02629460998126,3.327304522762698,0.8345071438389114,17.63114739711124,10.97885651639696,26.75143505700318,1.061348764211207,283.8430322911843,66.4960393222819,6.498393361514051,2.696629327361188,3.801764034152863,17.1203741949946,13.03604116482975
PY024,G1_Supportive,7,38.89468762638452,113.5469234599397,25.01311264560592,1.965767236794469,0.5013298238524769,13.96446612119979,11.07790539781987,23.39939834920963,1.039487176987814,246.9277844291985,68.31506078744422,6.564036941474576,2.93862631151179,3.625410629962786,15.72116041996338,11.03276345198086
